1,0.45,
2,0.45,
3,0.45,
4,0.45,
5,0.45,
6,0.45,
7,0.45,
8,0.45,
9,0.45,
10,0.45,
11,0.45,
12,0.45,
13,0.45,
14,0.45,
15,0.45,
16,0.45,
17,0.45,
18,0.45,
19,0.45,
20,0.45,
21,0.45,
22,0.45,
23,0.45,
24,0.45,
25,0.45,
26,0.45,
27,0.45671,
28,0.51651,
29,0.54432,
30,0.52654,
31,0.45,
32,0.45,
33,0.45,
34,0.45,
35,0.45,
36,0.45,
37,0.45,
38,0.45,
39,0.45,
40,0.45,
41,0.45,
42,0.45,
43,0.45,
44,0.45,
45,0.45,
46,0.45,
47,0.45,
48,0.45,
49,0.45,
50,0.45,
51,0.45,
52,0.45,
53,0.45,
54,0.45,
55,0.45,
56,0.45,
57,0.45,
58,0.45,
59,0.45,
60,0.45,
61,0.45,
62,0.45,
63,0.45,
64,0.45,
65,0.45,
66,0.45,
67,0.45,
68,0.45,
69,0.45,
70,0.45,
71,0.45,
72,0.45,
73,0.45,
74,0.45,
75,0.45,
76,0.45,
77,0.45,
78,0.45,
79,0.45,
80,0.45,
81,0.45,
82,0.45,
83,0.45,
84,0.45,
85,0.45,
86,0.45,
87,0.45,
88,0.45,
89,0.45,
90,0.45,
91,0.45,
92,0.45,
93,0.45,
94,0.45,
95,0.45,
96,0.45,
97,0.45,
98,0.45,
99,0.45,
100,0.45,
101,0.45,
102,0.45,
103,0.45,
104,0.45,
105,0.45,
106,0.45,
107,0.45,
108,0.45,
109,0.45,
110,0.45,
111,0.45,
112,0.45,
113,0.45,
114,0.45,
115,0.45,
116,0.45,
117,0.45,
118,0.45,
119,0.45,
120,0.45,
121,0.45,
122,0.45,
123,0.45,
124,0.48232,
125,0.54115,
126,0.54179,
127,0.50194,
128,0.45,
129,0.45,
130,0.45,
131,0.45,
132,0.45,
133,0.45,
134,0.45,
135,0.45,
136,0.45,
137,0.45,
138,0.45,
139,0.45,
140,0.45,
141,0.45,
142,0.45,
143,0.45,
144,0.45,
145,0.45,
146,0.45,
147,0.45,
148,0.45,
149,0.45,
150,0.45,
151,0.45,
152,0.45,
